user_id,event_type,mode,department,past_user_attendance_rate,days_before_registration,reminder_sent,day_of_week,is_weekend,attended
27856,Workshop,Hybrid,Finance,0.42,48,1,Friday,0,1
27857,Seminar,Hybrid,Sales,0.42,54,1,Saturday,1,1
27858,Sports,Hybrid,Engineering,0.36,19,1,Sunday,1,1
27859,Conference,Offline,Design,0.67,35,1,Saturday,1,1
27860,Cultural,Online,Design,0.85,3,1,Thursday,0,1
27861,Training,Offline,Engineering,0.11,31,1,Tuesday,0,0
27862,Meetup,Offline,Sales,0.24,60,0,Monday,0,0
27863,Seminar,Online,Finance,0.31,5,1,Friday,0,0
27864,Webinar,Offline,Operations,0.23,59,1,Tuesday,0,1
27865,Meetup,Offline,HR,0.17,26,0,Wednesday,0,0
27866,Sports,Online,Sales,0.18,55,1,Friday,0,0
27867,Summit,Online,HR,0.64,44,1,Sunday,1,1
27868,Seminar,Hybrid,Marketing,0.95,53,0,Tuesday,0,1
27869,Meetup,Offline,Marketing,0.42,1,1,Wednesday,0,1
27870,Cultural,Online,Sales,0.99,55,1,Saturday,1,1
27871,Sports,Online,Sales,0.6,8,0,Wednesday,0,1
27872,Conference,Hybrid,Marketing,0.65,0,1,Friday,0,1
27873,Seminar,Hybrid,HR,0.99,4,1,Friday,0,1
27874,Workshop,Offline,HR,0.58,0,1,Thursday,0,1
27875,Workshop,Online,Design,0.89,8,1,Monday,0,0
27876,Conference,Hybrid,Design,0.28,56,0,Friday,0,0
27877,Meetup,Hybrid,Design,0.56,11,1,Thursday,0,1
27878,Meetup,Offline,Design,0.11,56,0,Saturday,1,0
27879,Conference,Hybrid,Sales,0.78,57,0,Thursday,0,0
27880,Cultural,Offline,Operations,0.12,0,1,Wednesday,0,0
27881,Workshop,Online,Marketing,0.79,19,0,Sunday,1,1
27882,Training,Offline,Finance,0.71,50,1,Wednesday,0,0
27883,Sports,Offline,Leadership,0.29,4,1,Saturday,1,0
27884,Conference,Offline,HR,0.68,6,1,Friday,0,1
27885,Workshop,Online,Design,0.67,33,1,Sunday,1,1
27886,Workshop,Offline,Design,0.19,51,0,Wednesday,0,0
27887,Conference,Online,Leadership,0.13,21,0,Saturday,1,0
27888,Workshop,Offline,Leadership,0.62,22,0,Monday,0,0
27889,Sports,Hybrid,Sales,0.3,42,0,Sunday,1,1
27890,Cultural,Offline,Sales,0.5,25,0,Monday,0,1
27891,Workshop,Online,Operations,0.12,32,1,Sunday,1,0
27892,Cultural,Offline,Sales,0.61,57,1,Tuesday,0,1
27893,Webinar,Online,Engineering,0.64,13,1,Thursday,0,1
27894,Workshop,Offline,Leadership,0.94,15,1,Saturday,1,0
27895,Seminar,Hybrid,Finance,0.26,15,1,Wednesday,0,0
27896,Training,Hybrid,Marketing,0.77,35,0,Wednesday,0,0
27897,Seminar,Offline,Design,0.13,3,0,Friday,0,0
27898,Training,Hybrid,Finance,0.48,27,0,Sunday,1,0
27899,Cultural,Hybrid,HR,0.15,48,1,Sunday,1,1
27900,Sports,Offline,Design,0.71,26,0,Sunday,1,1
27901,Training,Hybrid,Finance,0.94,21,0,Wednesday,0,1
27902,Conference,Offline,Finance,0.34,39,1,Wednesday,0,1
27903,Meetup,Online,Finance,0.95,17,1,Wednesday,0,1
27904,Cultural,Hybrid,Operations,0.78,1,1,Wednesday,0,1
27905,Workshop,Hybrid,HR,0.83,11,0,Tuesday,0,1
27906,Seminar,Offline,Sales,0.77,17,0,Monday,0,0
27907,Workshop,Offline,Leadership,0.9,6,1,Thursday,0,1
27908,Training,Online,HR,0.98,7,1,Thursday,0,1
27909,Conference,Online,Finance,0.34,33,0,Tuesday,0,0
27910,Sports,Online,HR,0.69,4,0,Friday,0,1
27911,Seminar,Offline,HR,0.17,40,1,Thursday,0,0
27912,Meetup,Online,Leadership,0.42,2,0,Saturday,1,0
27913,Sports,Offline,Design,0.18,34,0,Thursday,0,0
27914,Sports,Online,Finance,0.32,23,0,Saturday,1,0
27915,Conference,Hybrid,Engineering,0.5,40,1,Sunday,1,1
27916,Conference,Online,Sales,1.0,27,0,Wednesday,0,1
27917,Summit,Offline,Leadership,0.9,38,1,Wednesday,0,1
27918,Cultural,Hybrid,Design,0.63,15,0,Tuesday,0,1
27919,Sports,Offline,Sales,0.21,0,0,Thursday,0,1
27920,Training,Online,Operations,0.78,33,0,Sunday,1,1
27921,Webinar,Hybrid,Sales,0.25,43,1,Wednesday,0,0
27922,Workshop,Offline,Leadership,0.69,51,0,Sunday,1,1
27923,Cultural,Online,Engineering,0.24,7,1,Tuesday,0,1
27924,Webinar,Online,Leadership,0.22,30,0,Monday,0,0
27925,Sports,Hybrid,Sales,0.54,53,1,Monday,0,1
27926,Sports,Offline,Design,0.14,48,1,Sunday,1,0
27927,Conference,Online,Design,0.29,22,0,Monday,0,1
27928,Seminar,Hybrid,Finance,0.55,32,0,Friday,0,1
27929,Training,Online,Design,0.81,45,1,Sunday,1,1
27930,Cultural,Online,Marketing,0.13,27,0,Saturday,1,1
27931,Summit,Hybrid,Design,0.36,28,1,Monday,0,0
27932,Cultural,Offline,Engineering,0.71,13,1,Tuesday,0,1
27933,Meetup,Online,Finance,0.43,13,0,Monday,0,0
27934,Summit,Offline,Operations,0.78,57,1,Thursday,0,1
27935,Webinar,Hybrid,Leadership,0.34,57,0,Tuesday,0,0
27936,Meetup,Offline,Operations,0.6,23,0,Saturday,1,1
27937,Workshop,Online,Engineering,0.37,52,1,Tuesday,0,1
27938,Sports,Online,Marketing,0.96,42,0,Thursday,0,1
27939,Cultural,Online,Leadership,0.59,31,0,Sunday,1,1
27940,Conference,Online,Design,0.68,57,1,Sunday,1,1
27941,Conference,Online,Operations,0.81,53,1,Saturday,1,1
27942,Sports,Hybrid,Marketing,0.3,30,1,Saturday,1,1
27943,Training,Hybrid,Operations,0.72,49,1,Friday,0,0
27944,Training,Online,Operations,0.74,46,0,Wednesday,0,1
27945,Sports,Online,Engineering,0.21,37,0,Wednesday,0,1
27946,Cultural,Hybrid,Engineering,0.88,28,1,Friday,0,1
27947,Summit,Online,Operations,0.11,16,0,Tuesday,0,1
27948,Training,Offline,Finance,0.22,60,1,Tuesday,0,0
27949,Seminar,Offline,Engineering,0.99,12,0,Saturday,1,1
27950,Sports,Hybrid,HR,0.15,12,0,Friday,0,0
27951,Seminar,Online,HR,0.4,19,0,Tuesday,0,1
27952,Training,Offline,Sales,0.51,40,1,Tuesday,0,1
27953,Conference,Hybrid,Design,0.66,20,0,Wednesday,0,0
27954,Training,Offline,HR,0.73,19,1,Saturday,1,1
27955,Sports,Hybrid,Marketing,0.6,48,1,Tuesday,0,0
27956,Sports,Offline,Finance,0.6,19,1,Sunday,1,1
27957,Conference,Hybrid,Operations,0.97,49,0,Tuesday,0,1
27958,Cultural,Hybrid,Marketing,0.99,17,0,Sunday,1,1
27959,Seminar,Offline,Finance,0.44,56,0,Sunday,1,0
27960,Conference,Online,Leadership,0.76,29,1,Wednesday,0,1
27961,Seminar,Hybrid,Engineering,0.84,56,0,Tuesday,0,1
27962,Cultural,Online,Marketing,0.84,60,0,Friday,0,1
27963,Webinar,Offline,Marketing,0.85,14,0,Tuesday,0,1
27964,Workshop,Hybrid,Engineering,0.64,18,1,Friday,0,1
27965,Cultural,Hybrid,Engineering,0.95,56,0,Thursday,0,1
27966,Meetup,Offline,HR,0.9,3,0,Tuesday,0,1
27967,Seminar,Online,Design,0.66,38,1,Saturday,1,1
27968,Seminar,Hybrid,HR,0.68,21,0,Thursday,0,1
27969,Sports,Offline,Sales,0.58,10,0,Friday,0,1
27970,Conference,Hybrid,Marketing,0.72,11,1,Wednesday,0,1
27971,Summit,Offline,Leadership,0.96,53,0,Tuesday,0,1
27972,Seminar,Online,Marketing,0.56,25,1,Thursday,0,1
27973,Seminar,Hybrid,Engineering,0.29,9,0,Thursday,0,0
27974,Seminar,Offline,Leadership,0.29,13,0,Sunday,1,0
27975,Summit,Hybrid,Design,0.13,41,0,Friday,0,0
27976,Summit,Online,Finance,0.25,31,0,Thursday,0,0
27977,Training,Offline,Design,0.11,46,0,Friday,0,0
27978,Sports,Online,Sales,0.81,30,1,Friday,0,1
27979,Sports,Hybrid,Marketing,0.16,15,0,Monday,0,1
27980,Webinar,Online,HR,0.55,7,0,Tuesday,0,1
27981,Sports,Offline,Sales,0.26,8,0,Sunday,1,1
27982,Webinar,Offline,Marketing,0.33,7,1,Saturday,1,1
27983,Summit,Hybrid,Leadership,0.2,59,1,Tuesday,0,1
27984,Seminar,Hybrid,Engineering,0.42,22,1,Wednesday,0,1
27985,Meetup,Offline,Operations,0.26,53,1,Saturday,1,0
27986,Training,Online,Leadership,0.71,50,1,Sunday,1,1
27987,Sports,Hybrid,Operations,0.32,52,1,Tuesday,0,0
27988,Sports,Hybrid,Design,0.87,10,0,Monday,0,1
27989,Workshop,Offline,Leadership,0.28,37,1,Monday,0,0
27990,Training,Hybrid,Sales,0.27,51,1,Friday,0,1
27991,Sports,Hybrid,Operations,0.57,18,0,Saturday,1,1
27992,Cultural,Offline,Engineering,0.16,18,1,Wednesday,0,1
27993,Webinar,Offline,HR,0.91,47,0,Friday,0,1
27994,Cultural,Hybrid,Sales,0.57,48,1,Saturday,1,1
27995,Conference,Offline,HR,0.86,35,1,Saturday,1,1
27996,Summit,Online,Finance,0.11,28,0,Wednesday,0,0
27997,Conference,Online,Operations,0.49,45,0,Sunday,1,1
27998,Conference,Hybrid,Engineering,0.53,25,1,Saturday,1,1
27999,Cultural,Online,Finance,0.15,39,1,Wednesday,0,0
28000,Webinar,Hybrid,HR,0.35,17,0,Sunday,1,0
28001,Meetup,Hybrid,Finance,0.25,5,0,Saturday,1,0
28002,Seminar,Hybrid,HR,0.91,50,0,Tuesday,0,1
28003,Sports,Online,Design,0.16,53,0,Monday,0,0
28004,Summit,Offline,Finance,0.35,26,0,Monday,0,0
28005,Cultural,Online,Marketing,0.29,57,0,Sunday,1,0
28006,Summit,Online,Operations,0.58,40,0,Thursday,0,0
28007,Webinar,Hybrid,Leadership,0.66,42,0,Tuesday,0,1
28008,Seminar,Online,Operations,0.57,58,1,Monday,0,1
28009,Training,Offline,Design,0.46,24,1,Monday,0,0
28010,Conference,Hybrid,Finance,0.85,16,1,Monday,0,1
28011,Sports,Online,Operations,0.87,30,1,Monday,0,1
28012,Webinar,Offline,Operations,0.55,24,0,Friday,0,0
28013,Cultural,Offline,HR,0.54,10,0,Tuesday,0,0
28014,Meetup,Online,Engineering,0.3,50,1,Sunday,1,1
28015,Sports,Online,Sales,0.44,19,0,Tuesday,0,1
28016,Summit,Online,Operations,0.63,7,1,Friday,0,1
28017,Training,Offline,Finance,0.86,42,0,Friday,0,1
28018,Training,Offline,Operations,0.9,37,0,Monday,0,1
28019,Workshop,Online,Engineering,0.77,57,1,Saturday,1,1
28020,Meetup,Hybrid,Leadership,0.57,3,0,Thursday,0,1
28021,Sports,Online,Design,0.13,10,1,Tuesday,0,1
28022,Cultural,Offline,Operations,0.25,56,0,Monday,0,1
28023,Webinar,Hybrid,Marketing,0.58,43,0,Sunday,1,1
28024,Webinar,Online,Leadership,0.26,57,1,Wednesday,0,1
28025,Webinar,Online,HR,0.65,56,1,Monday,0,0
28026,Workshop,Online,Design,0.57,39,0,Thursday,0,1
28027,Training,Offline,Engineering,0.34,9,1,Tuesday,0,1
28028,Cultural,Offline,Operations,0.73,7,0,Wednesday,0,1
28029,Workshop,Hybrid,Engineering,0.21,19,1,Friday,0,0
28030,Cultural,Offline,HR,0.93,5,0,Monday,0,1
28031,Training,Online,Marketing,0.92,23,1,Saturday,1,1
28032,Cultural,Hybrid,Finance,0.11,39,0,Friday,0,1
28033,Summit,Offline,Finance,0.73,0,1,Tuesday,0,1
28034,Cultural,Offline,Design,0.22,24,1,Monday,0,0
28035,Meetup,Hybrid,Marketing,0.14,43,1,Friday,0,0
28036,Sports,Hybrid,Engineering,0.31,47,0,Saturday,1,0
28037,Workshop,Hybrid,Leadership,0.16,51,0,Wednesday,0,0
28038,Webinar,Hybrid,Finance,0.71,48,1,Thursday,0,1
28039,Workshop,Hybrid,Sales,0.57,22,0,Monday,0,0
28040,Training,Online,HR,0.38,8,0,Wednesday,0,0
28041,Cultural,Offline,Marketing,0.87,5,1,Wednesday,0,1
28042,Seminar,Hybrid,Engineering,0.89,48,1,Sunday,1,1
28043,Seminar,Online,Leadership,0.39,31,0,Sunday,1,1
28044,Meetup,Online,Operations,0.77,17,1,Saturday,1,1
28045,Webinar,Online,Leadership,0.25,21,0,Monday,0,0
28046,Seminar,Offline,Operations,0.81,1,1,Wednesday,0,1
28047,Sports,Hybrid,Leadership,0.12,27,0,Monday,0,0
28048,Conference,Hybrid,Sales,0.41,21,0,Friday,0,1
28049,Cultural,Hybrid,Design,0.94,47,1,Thursday,0,1
28050,Sports,Offline,Marketing,0.24,30,1,Thursday,0,0
28051,Sports,Offline,Finance,0.21,41,0,Thursday,0,0
28052,Conference,Offline,Leadership,0.96,54,1,Thursday,0,1
28053,Training,Hybrid,Operations,0.95,30,1,Wednesday,0,1
28054,Summit,Online,Sales,0.52,31,0,Wednesday,0,1
28055,Training,Hybrid,Design,0.8,54,0,Friday,0,1
28056,Seminar,Offline,HR,0.87,23,1,Saturday,1,1
28057,Meetup,Hybrid,Operations,0.24,1,0,Monday,0,0
28058,Conference,Hybrid,Marketing,0.6,0,0,Sunday,1,0
28059,Training,Offline,Engineering,0.53,51,0,Tuesday,0,1
28060,Cultural,Offline,Engineering,0.95,17,1,Friday,0,1
28061,Webinar,Hybrid,Sales,0.68,48,1,Monday,0,1
28062,Meetup,Offline,Marketing,0.69,38,0,Monday,0,1
28063,Workshop,Offline,Sales,0.81,32,1,Sunday,1,1
28064,Meetup,Online,Sales,0.12,2,0,Monday,0,0
28065,Seminar,Hybrid,Leadership,0.12,46,0,Monday,0,1
28066,Summit,Online,Design,0.3,60,1,Tuesday,0,0
28067,Webinar,Hybrid,Operations,0.51,29,1,Wednesday,0,1
28068,Training,Offline,HR,0.77,23,1,Friday,0,1
28069,Sports,Online,Operations,0.85,21,1,Thursday,0,1
28070,Webinar,Offline,Design,0.63,51,0,Sunday,1,1
28071,Conference,Hybrid,Sales,0.18,54,0,Monday,0,0
28072,Conference,Offline,HR,0.66,58,0,Thursday,0,1
28073,Summit,Offline,Marketing,0.98,20,1,Wednesday,0,1
28074,Seminar,Online,Sales,0.58,56,0,Monday,0,1
28075,Cultural,Offline,Finance,0.65,12,0,Tuesday,0,1
28076,Workshop,Online,Operations,0.41,46,0,Friday,0,0
28077,Seminar,Hybrid,Engineering,0.44,21,1,Sunday,1,1
28078,Sports,Offline,HR,0.11,1,0,Wednesday,0,1
28079,Conference,Online,Finance,0.8,3,0,Sunday,1,1
28080,Summit,Online,Finance,0.42,57,1,Friday,0,0
28081,Webinar,Offline,Engineering,0.29,26,0,Thursday,0,1
28082,Conference,Offline,Design,0.67,46,1,Wednesday,0,1
28083,Summit,Hybrid,Marketing,0.92,14,0,Thursday,0,1
28084,Webinar,Offline,Finance,0.83,16,0,Tuesday,0,1
28085,Conference,Offline,Operations,0.2,12,0,Saturday,1,0
28086,Seminar,Hybrid,Engineering,0.62,34,1,Saturday,1,1
28087,Training,Hybrid,Sales,0.87,28,1,Friday,0,1
28088,Webinar,Offline,Sales,0.99,16,0,Monday,0,1
28089,Summit,Offline,Marketing,0.2,16,1,Thursday,0,0
28090,Meetup,Offline,Design,0.12,37,0,Monday,0,0
28091,Cultural,Hybrid,HR,0.61,58,1,Wednesday,0,1
28092,Webinar,Online,Leadership,0.67,9,0,Sunday,1,0
28093,Summit,Offline,Finance,0.17,24,0,Wednesday,0,0
28094,Cultural,Online,HR,0.81,29,0,Friday,0,1
28095,Webinar,Online,Sales,0.83,13,0,Wednesday,0,1
28096,Workshop,Hybrid,Engineering,0.87,50,0,Thursday,0,1
28097,Webinar,Offline,Finance,0.84,44,1,Wednesday,0,1
28098,Conference,Hybrid,Marketing,0.4,23,0,Tuesday,0,1
28099,Cultural,Online,Design,0.13,31,1,Sunday,1,1
28100,Meetup,Hybrid,Sales,0.12,53,1,Monday,0,0
28101,Meetup,Hybrid,Operations,0.5,60,0,Saturday,1,1
28102,Conference,Online,Engineering,0.72,52,0,Tuesday,0,1
28103,Workshop,Hybrid,Design,0.34,1,0,Friday,0,1
28104,Conference,Hybrid,HR,0.58,26,1,Friday,0,0
28105,Training,Online,Operations,0.56,16,1,Monday,0,0
28106,Conference,Offline,Engineering,0.37,30,1,Tuesday,0,1
28107,Training,Offline,Operations,0.67,30,1,Thursday,0,1
28108,Webinar,Offline,Leadership,0.2,28,0,Tuesday,0,0
28109,Webinar,Online,Leadership,0.86,8,1,Friday,0,1
28110,Cultural,Online,HR,0.14,10,1,Thursday,0,0
28111,Meetup,Offline,Finance,0.69,38,0,Wednesday,0,1
28112,Seminar,Online,Engineering,0.69,52,0,Saturday,1,1
28113,Webinar,Online,Sales,0.66,41,1,Saturday,1,1
28114,Webinar,Hybrid,Marketing,0.7,2,1,Sunday,1,1
28115,Workshop,Hybrid,Finance,0.73,53,1,Wednesday,0,1
28116,Webinar,Online,Sales,0.97,19,1,Wednesday,0,1
28117,Meetup,Hybrid,Finance,0.93,47,0,Monday,0,1
28118,Cultural,Offline,Design,0.33,43,0,Thursday,0,1
28119,Seminar,Online,Engineering,0.99,19,1,Monday,0,1
28120,Workshop,Online,HR,0.45,1,1,Friday,0,1
28121,Conference,Offline,Design,0.35,2,1,Saturday,1,0
28122,Webinar,Hybrid,Finance,0.63,21,0,Thursday,0,1
28123,Webinar,Hybrid,Leadership,0.26,41,0,Sunday,1,0
28124,Training,Offline,Engineering,0.26,40,0,Saturday,1,1
28125,Training,Hybrid,HR,0.13,21,0,Saturday,1,0
28126,Webinar,Online,Sales,0.74,19,1,Friday,0,0
28127,Conference,Hybrid,HR,0.31,34,1,Saturday,1,0
28128,Summit,Online,HR,0.8,14,0,Saturday,1,1
28129,Training,Online,Finance,0.97,20,1,Saturday,1,1
28130,Sports,Hybrid,Operations,0.51,18,0,Friday,0,1
28131,Seminar,Hybrid,Leadership,0.28,60,0,Wednesday,0,0
28132,Seminar,Online,Finance,0.34,49,1,Tuesday,0,0
28133,Cultural,Offline,Operations,0.13,6,0,Sunday,1,0
28134,Seminar,Online,Marketing,0.52,50,1,Friday,0,1
28135,Summit,Online,Engineering,0.96,24,1,Wednesday,0,1
28136,Sports,Offline,Marketing,0.63,27,0,Tuesday,0,0
28137,Webinar,Hybrid,Leadership,0.73,31,0,Tuesday,0,1
28138,Seminar,Offline,Marketing,0.91,41,0,Thursday,0,0
28139,Sports,Hybrid,HR,0.56,58,1,Saturday,1,1
28140,Summit,Offline,HR,0.68,25,0,Friday,0,1
28141,Conference,Online,HR,0.46,16,0,Thursday,0,0
28142,Training,Online,Marketing,0.56,40,1,Saturday,1,0
28143,Workshop,Online,Leadership,0.42,29,0,Sunday,1,1
28144,Meetup,Offline,HR,0.52,25,0,Friday,0,1
28145,Sports,Offline,Sales,0.23,13,0,Monday,0,0
28146,Meetup,Hybrid,Design,0.12,36,0,Saturday,1,0
28147,Meetup,Offline,Design,0.5,0,0,Tuesday,0,1
28148,Workshop,Offline,Operations,0.32,37,1,Saturday,1,1
28149,Conference,Offline,Operations,0.4,19,0,Sunday,1,1
28150,Seminar,Hybrid,Finance,0.32,42,0,Saturday,1,1
28151,Seminar,Offline,HR,0.24,26,1,Friday,0,0
28152,Conference,Offline,Sales,0.26,27,1,Friday,0,0
28153,Webinar,Offline,Leadership,0.92,28,0,Monday,0,1
28154,Sports,Hybrid,Engineering,0.58,2,0,Wednesday,0,1
28155,Workshop,Hybrid,Operations,0.82,59,1,Saturday,1,1
28156,Workshop,Hybrid,Operations,0.46,52,0,Wednesday,0,1
28157,Cultural,Hybrid,Design,0.23,49,1,Sunday,1,0
28158,Conference,Hybrid,HR,0.92,51,0,Tuesday,0,0
28159,Summit,Hybrid,Finance,0.51,25,1,Friday,0,0
28160,Workshop,Online,Sales,0.98,39,1,Friday,0,1
28161,Meetup,Online,Marketing,0.21,27,1,Thursday,0,0
28162,Conference,Offline,Leadership,0.67,16,1,Thursday,0,0
28163,Sports,Offline,Sales,0.88,52,0,Wednesday,0,1
28164,Cultural,Hybrid,Finance,0.84,51,0,Wednesday,0,1
28165,Sports,Offline,Finance,0.9,3,0,Friday,0,1
28166,Workshop,Online,Engineering,0.49,14,1,Saturday,1,1
28167,Conference,Offline,Marketing,0.73,29,0,Friday,0,1
28168,Sports,Hybrid,Marketing,0.41,20,0,Saturday,1,1
28169,Conference,Offline,Finance,0.24,57,1,Saturday,1,0
28170,Summit,Offline,Operations,0.25,5,0,Tuesday,0,1
28171,Cultural,Hybrid,Marketing,0.4,13,0,Friday,0,1
28172,Conference,Online,Operations,0.2,54,1,Friday,0,0
28173,Training,Online,Design,0.88,27,1,Saturday,1,1
28174,Webinar,Online,Marketing,0.42,51,0,Tuesday,0,1
28175,Workshop,Online,HR,0.93,23,1,Sunday,1,1
28176,Cultural,Offline,Sales,0.87,8,0,Saturday,1,1
28177,Meetup,Offline,Design,0.28,34,1,Sunday,1,1
28178,Meetup,Online,Operations,0.73,8,0,Wednesday,0,1
28179,Training,Offline,Sales,0.44,47,1,Tuesday,0,1
28180,Seminar,Offline,Finance,0.71,53,1,Friday,0,1
28181,Cultural,Hybrid,Leadership,0.89,4,1,Thursday,0,1
28182,Seminar,Online,Leadership,0.89,9,1,Monday,0,1
28183,Sports,Online,Engineering,0.68,57,1,Thursday,0,0
28184,Conference,Hybrid,Marketing,0.72,21,0,Saturday,1,1
28185,Summit,Hybrid,Engineering,0.26,27,0,Sunday,1,0
28186,Seminar,Hybrid,Design,0.8,16,0,Thursday,0,1
28187,Conference,Online,Operations,0.93,13,0,Thursday,0,1
28188,Training,Hybrid,Operations,0.23,25,0,Wednesday,0,1
28189,Training,Online,Operations,0.83,28,1,Friday,0,0
28190,Webinar,Hybrid,Design,0.37,55,0,Wednesday,0,1
28191,Cultural,Online,Marketing,0.58,8,1,Thursday,0,1
28192,Conference,Hybrid,Engineering,0.59,6,0,Wednesday,0,0
28193,Training,Online,Design,0.74,18,0,Tuesday,0,1
28194,Summit,Offline,Engineering,0.16,9,0,Sunday,1,0
28195,Training,Online,Leadership,0.22,47,0,Wednesday,0,0
28196,Webinar,Online,HR,0.9,44,1,Tuesday,0,1
28197,Meetup,Offline,Leadership,0.36,22,0,Tuesday,0,0
28198,Training,Online,Finance,0.89,14,1,Sunday,1,1
28199,Cultural,Hybrid,Marketing,0.11,38,1,Sunday,1,1
28200,Conference,Online,Engineering,0.78,40,0,Wednesday,0,1
28201,Meetup,Offline,Marketing,0.78,24,0,Thursday,0,1
28202,Meetup,Hybrid,Finance,0.87,43,0,Monday,0,1
28203,Summit,Offline,Leadership,0.1,51,0,Tuesday,0,0
28204,Training,Hybrid,Operations,0.95,20,0,Saturday,1,1
28205,Summit,Offline,Marketing,0.56,8,1,Friday,0,1
28206,Meetup,Online,HR,0.31,9,1,Saturday,1,1
28207,Conference,Online,Sales,0.29,39,0,Friday,0,1
28208,Workshop,Online,Design,0.34,27,1,Tuesday,0,1
28209,Meetup,Online,Design,0.49,56,1,Monday,0,1
28210,Summit,Hybrid,Design,0.38,51,0,Monday,0,0
28211,Webinar,Hybrid,Operations,0.55,43,1,Tuesday,0,0
28212,Meetup,Hybrid,Finance,0.52,28,0,Friday,0,0
28213,Sports,Hybrid,Operations,0.84,15,1,Saturday,1,1
28214,Seminar,Offline,Sales,0.31,47,1,Tuesday,0,0
28215,Cultural,Online,Leadership,0.32,52,1,Monday,0,0
28216,Cultural,Offline,Sales,0.34,52,1,Sunday,1,1
28217,Cultural,Online,Leadership,0.88,7,1,Friday,0,0
28218,Sports,Online,Sales,0.64,1,1,Sunday,1,1
28219,Webinar,Offline,HR,0.88,43,0,Thursday,0,1
28220,Cultural,Offline,HR,0.73,39,1,Tuesday,0,1
28221,Training,Offline,HR,0.69,28,1,Saturday,1,1
28222,Cultural,Hybrid,Leadership,0.72,39,1,Saturday,1,0
28223,Seminar,Hybrid,Design,0.32,18,0,Friday,0,0
28224,Sports,Offline,Design,0.19,32,1,Sunday,1,1
28225,Workshop,Hybrid,Leadership,0.51,50,1,Tuesday,0,1
28226,Seminar,Offline,Finance,0.48,26,1,Friday,0,0
28227,Meetup,Online,Sales,0.72,50,1,Friday,0,0
28228,Conference,Hybrid,Design,0.39,23,0,Tuesday,0,0
28229,Meetup,Online,HR,0.71,17,0,Monday,0,0
28230,Workshop,Hybrid,Design,0.47,33,1,Thursday,0,1
28231,Webinar,Hybrid,Operations,0.67,3,0,Saturday,1,1
28232,Summit,Online,Sales,0.31,35,0,Saturday,1,1
28233,Meetup,Hybrid,Design,0.17,32,0,Thursday,0,1
28234,Workshop,Offline,Leadership,0.68,15,0,Wednesday,0,0
28235,Conference,Hybrid,Operations,0.5,57,0,Monday,0,0
28236,Conference,Offline,Operations,0.87,49,1,Tuesday,0,1
28237,Summit,Offline,Design,0.75,55,1,Sunday,1,1
28238,Cultural,Hybrid,Marketing,0.63,51,0,Tuesday,0,1
28239,Seminar,Offline,Operations,0.65,13,1,Saturday,1,1
28240,Meetup,Offline,Operations,0.36,2,0,Saturday,1,1
28241,Training,Hybrid,Leadership,0.89,58,0,Thursday,0,1
28242,Workshop,Online,Leadership,0.35,38,1,Saturday,1,0
28243,Summit,Hybrid,HR,0.63,5,0,Monday,0,1
28244,Summit,Offline,HR,0.41,31,1,Sunday,1,1
28245,Seminar,Online,Sales,0.43,48,1,Tuesday,0,1
28246,Cultural,Offline,Leadership,0.8,54,1,Wednesday,0,1
28247,Seminar,Online,Engineering,0.18,52,1,Sunday,1,0
28248,Webinar,Offline,Operations,0.88,28,1,Thursday,0,1
28249,Conference,Online,HR,0.6,42,1,Tuesday,0,1
28250,Sports,Offline,Engineering,0.62,48,0,Friday,0,1
28251,Seminar,Hybrid,Finance,0.14,22,0,Friday,0,0
28252,Webinar,Offline,Design,0.8,3,0,Tuesday,0,1
28253,Workshop,Hybrid,HR,0.25,5,1,Monday,0,0
28254,Meetup,Offline,Sales,0.76,39,0,Saturday,1,1
28255,Conference,Hybrid,Finance,0.63,20,0,Monday,0,1
28256,Seminar,Hybrid,Operations,0.56,47,0,Sunday,1,0
28257,Training,Online,Leadership,0.67,54,1,Monday,0,1
28258,Cultural,Offline,Marketing,0.96,43,0,Sunday,1,1
28259,Summit,Online,HR,0.84,38,1,Monday,0,1
28260,Conference,Hybrid,HR,0.88,53,0,Sunday,1,1
28261,Seminar,Hybrid,Engineering,0.18,9,0,Friday,0,0
28262,Summit,Offline,HR,0.42,13,0,Friday,0,0
28263,Webinar,Online,HR,0.79,60,1,Monday,0,1
28264,Seminar,Hybrid,Operations,0.93,42,1,Tuesday,0,1
28265,Seminar,Hybrid,Operations,0.51,51,1,Friday,0,1
28266,Conference,Online,Marketing,0.55,17,0,Friday,0,1
28267,Training,Offline,Design,0.31,55,1,Tuesday,0,1
28268,Conference,Offline,Operations,0.75,42,1,Tuesday,0,1
28269,Seminar,Offline,Operations,0.61,15,0,Sunday,1,0
28270,Summit,Hybrid,HR,0.6,9,1,Monday,0,0
28271,Meetup,Hybrid,Sales,0.81,48,0,Tuesday,0,1
28272,Sports,Offline,Leadership,0.13,32,0,Friday,0,0
28273,Meetup,Online,Engineering,0.33,39,1,Tuesday,0,0
28274,Meetup,Online,Marketing,0.97,9,0,Thursday,0,1
28275,Summit,Offline,Design,0.26,50,0,Monday,0,1
28276,Cultural,Hybrid,Engineering,0.68,46,1,Tuesday,0,1
28277,Cultural,Offline,Design,0.66,59,0,Wednesday,0,1
28278,Meetup,Online,Design,0.52,23,0,Wednesday,0,0
28279,Sports,Offline,Leadership,0.62,32,0,Friday,0,1
