event_id,event_name,event_type,mode,department,registrations,event_date,day_of_week,is_weekend,duration_hours,speaker_rating,reminder_sent,past_attendance_rate,weather,ticket_price,location_capacity,actual_attendance
25390,Event_25390,Webinar,Hybrid,Leadership,152,2023-05-12,Friday,0,5.3,3.3,0,0.39,Cloudy,191.35,118,70
25391,Event_25391,Summit,Online,Sales,47,2024-04-13,Saturday,1,5.0,3.2,1,0.75,Rainy,164.65,774,42
25392,Event_25392,Conference,Offline,Sales,598,2022-05-15,Sunday,1,4.7,1.1,0,0.95,Snowy,103.13,437,436
25393,Event_25393,Summit,Online,Design,249,2024-03-19,Tuesday,0,6.8,1.8,0,0.79,Cloudy,0,400,200
25394,Event_25394,Sports,Online,Engineering,440,2022-07-06,Wednesday,0,1.1,2.7,1,0.3,Rainy,0,391,170
25395,Event_25395,Cultural,Online,HR,216,2023-09-22,Friday,0,6.6,2.2,1,0.46,Stormy,38.86,307,142
25396,Event_25396,Sports,Online,Engineering,253,2023-09-24,Sunday,1,4.2,1.8,0,0.57,Rainy,168.43,337,182
25397,Event_25397,Conference,Online,Engineering,54,2024-01-14,Sunday,1,6.2,3.4,1,0.67,Cloudy,157.2,45,42
25398,Event_25398,Summit,Offline,Sales,159,2023-06-03,Saturday,1,4.0,3.2,0,0.51,Snowy,0,760,95
25399,Event_25399,Webinar,Hybrid,HR,549,2023-10-05,Thursday,0,2.4,4.0,0,0.46,Stormy,177.63,736,305
25400,Event_25400,Workshop,Hybrid,Marketing,196,2023-10-25,Wednesday,0,3.4,4.2,0,0.67,Snowy,115.75,681,144
25401,Event_25401,Sports,Hybrid,Operations,76,2022-05-19,Thursday,0,6.8,3.2,0,0.8,Snowy,24.1,697,75
25402,Event_25402,Workshop,Hybrid,Operations,546,2022-07-13,Wednesday,0,1.9,4.4,0,0.48,Snowy,151.6,573,289
25403,Event_25403,Conference,Online,Design,98,2022-04-21,Thursday,0,1.2,1.6,1,0.34,Stormy,0,435,34
25404,Event_25404,Meetup,Online,Leadership,454,2022-12-29,Thursday,0,5.8,2.3,0,0.77,Snowy,0,677,346
25405,Event_25405,Summit,Offline,Engineering,531,2024-04-20,Saturday,1,3.2,4.8,1,0.72,Stormy,0,604,488
25406,Event_25406,Cultural,Online,Engineering,82,2024-02-08,Thursday,0,1.6,1.2,1,0.89,Cloudy,0,346,72
25407,Event_25407,Workshop,Offline,Sales,340,2022-06-19,Sunday,1,5.7,3.9,1,0.49,Stormy,176.29,131,131
25408,Event_25408,Sports,Hybrid,Engineering,311,2022-12-07,Wednesday,0,0.8,3.0,1,0.43,Snowy,0,228,190
25409,Event_25409,Cultural,Online,Finance,488,2024-03-10,Sunday,1,1.3,4.4,0,0.83,Cloudy,149.11,338,468
25410,Event_25410,Conference,Offline,Engineering,389,2023-10-17,Tuesday,0,4.3,3.0,0,0.95,Clear,177.75,674,374
25411,Event_25411,Cultural,Hybrid,Finance,583,2022-11-25,Friday,0,5.5,3.4,1,0.34,Stormy,0,783,315
25412,Event_25412,Sports,Hybrid,HR,420,2022-03-02,Wednesday,0,5.2,2.9,1,0.74,Rainy,0,685,354
25413,Event_25413,Workshop,Offline,Sales,256,2023-10-15,Sunday,1,2.5,4.6,0,0.57,Cloudy,52.2,362,185
25414,Event_25414,Conference,Offline,Sales,166,2024-03-05,Tuesday,0,5.9,3.1,0,0.38,Snowy,103.55,373,63
25415,Event_25415,Cultural,Offline,Sales,266,2024-02-21,Wednesday,0,6.0,2.7,0,0.92,Snowy,17.35,159,163
25416,Event_25416,Sports,Hybrid,Marketing,327,2023-07-07,Friday,0,4.0,1.5,0,0.75,Cloudy,174.45,493,289
25417,Event_25417,Webinar,Hybrid,Engineering,58,2023-01-19,Thursday,0,4.2,4.2,0,0.55,Snowy,100.39,677,36
25418,Event_25418,Summit,Online,Leadership,445,2022-10-30,Sunday,1,1.8,4.9,0,0.53,Clear,178.14,675,304
25419,Event_25419,Seminar,Offline,Marketing,92,2022-01-01,Saturday,1,3.1,2.7,0,0.77,Stormy,0,419,78
25420,Event_25420,Seminar,Offline,Engineering,519,2023-10-17,Tuesday,0,5.8,3.7,1,0.33,Snowy,11.62,417,197
25421,Event_25421,Meetup,Offline,Design,267,2022-01-24,Monday,0,7.0,5.0,1,0.48,Stormy,0,327,154
25422,Event_25422,Seminar,Hybrid,Marketing,390,2023-09-20,Wednesday,0,2.0,2.5,1,0.94,Clear,0,495,366
25423,Event_25423,Cultural,Hybrid,Operations,306,2023-02-23,Thursday,0,5.5,4.5,1,0.69,Snowy,106.45,617,291
25424,Event_25424,Training,Hybrid,Engineering,112,2022-12-13,Tuesday,0,5.9,2.9,1,0.9,Rainy,95.85,637,100
25425,Event_25425,Meetup,Online,Sales,430,2023-03-19,Sunday,1,1.2,4.6,0,0.48,Snowy,0,67,272
25426,Event_25426,Summit,Offline,Leadership,195,2022-06-17,Friday,0,3.4,1.5,0,0.74,Clear,61.7,238,143
25427,Event_25427,Workshop,Hybrid,HR,166,2022-09-04,Sunday,1,7.2,1.5,0,0.8,Clear,96.18,675,149
25428,Event_25428,Sports,Offline,Engineering,223,2022-01-09,Sunday,1,3.8,4.2,1,0.68,Stormy,26.14,400,206
25429,Event_25429,Seminar,Hybrid,Engineering,80,2023-07-10,Monday,0,4.4,4.9,1,0.66,Clear,0,507,57
25430,Event_25430,Meetup,Online,Finance,344,2022-04-02,Saturday,1,3.3,2.2,1,0.64,Rainy,0,734,236
25431,Event_25431,Sports,Hybrid,HR,396,2023-04-10,Monday,0,2.6,4.3,0,0.59,Rainy,113.93,570,277
25432,Event_25432,Webinar,Offline,HR,261,2023-02-25,Saturday,1,4.5,4.9,1,0.99,Cloudy,32.76,652,252
25433,Event_25433,Summit,Online,Finance,473,2022-06-01,Wednesday,0,4.3,4.7,0,0.97,Rainy,0,264,439
25434,Event_25434,Meetup,Offline,HR,562,2024-04-27,Saturday,1,5.1,3.6,1,0.74,Rainy,163.82,665,440
25435,Event_25435,Sports,Online,Finance,185,2022-10-05,Wednesday,0,6.9,3.2,1,0.3,Snowy,85.09,741,95
25436,Event_25436,Training,Hybrid,Operations,306,2023-05-14,Sunday,1,6.7,4.0,0,0.67,Clear,24.07,613,232
25437,Event_25437,Conference,Offline,Leadership,390,2023-05-21,Sunday,1,2.0,3.7,1,0.36,Clear,0,37,32
25438,Event_25438,Sports,Hybrid,Operations,555,2023-07-13,Thursday,0,0.6,2.2,1,0.39,Rainy,139.65,206,269
25439,Event_25439,Sports,Offline,Leadership,507,2023-10-02,Monday,0,3.7,1.1,1,0.52,Snowy,179.17,728,362
25440,Event_25440,Cultural,Online,Finance,300,2024-03-23,Saturday,1,6.3,4.7,1,0.55,Rainy,0,106,243
25441,Event_25441,Sports,Offline,Leadership,143,2022-02-09,Wednesday,0,0.6,1.0,0,0.76,Cloudy,0,634,130
25442,Event_25442,Training,Online,Sales,252,2022-05-08,Sunday,1,3.7,2.5,0,0.53,Cloudy,159.77,45,155
25443,Event_25443,Webinar,Offline,Leadership,286,2022-10-03,Monday,0,0.6,4.9,1,0.89,Stormy,8.86,127,124
25444,Event_25444,Seminar,Hybrid,Marketing,410,2022-04-22,Friday,0,4.5,1.2,0,0.93,Snowy,0,609,384
25445,Event_25445,Workshop,Hybrid,Marketing,229,2023-06-17,Saturday,1,2.5,1.7,0,0.92,Clear,0,403,215
25446,Event_25446,Webinar,Hybrid,HR,148,2023-10-09,Monday,0,1.1,2.0,0,0.37,Cloudy,0,654,72
25447,Event_25447,Seminar,Offline,Engineering,350,2022-02-19,Saturday,1,6.1,1.4,0,0.81,Cloudy,99.52,501,315
25448,Event_25448,Conference,Online,Operations,212,2023-09-25,Monday,0,6.3,2.7,1,0.9,Clear,159.06,296,200
25449,Event_25449,Sports,Hybrid,Operations,120,2024-02-02,Friday,0,5.5,2.6,0,0.82,Clear,0,737,116
25450,Event_25450,Seminar,Offline,Marketing,120,2022-01-11,Tuesday,0,6.3,3.2,1,0.9,Stormy,0,436,116
25451,Event_25451,Conference,Online,Design,570,2022-11-05,Saturday,1,7.6,2.4,0,0.54,Rainy,0,204,303
25452,Event_25452,Conference,Hybrid,Sales,231,2024-04-16,Tuesday,0,0.7,3.9,1,0.58,Rainy,26.13,128,123
25453,Event_25453,Workshop,Hybrid,Engineering,24,2023-05-21,Sunday,1,7.5,2.0,1,0.75,Rainy,42.57,627,22
25454,Event_25454,Conference,Hybrid,Engineering,394,2022-07-07,Thursday,0,4.5,1.4,0,0.39,Stormy,136.84,187,156
25455,Event_25455,Workshop,Hybrid,Operations,166,2023-08-03,Thursday,0,5.2,2.3,1,0.32,Stormy,68.99,708,58
25456,Event_25456,Conference,Online,Operations,571,2023-02-22,Wednesday,0,3.9,2.4,0,0.84,Rainy,145.45,245,425
25457,Event_25457,Cultural,Hybrid,Engineering,509,2023-03-30,Thursday,0,5.1,3.6,0,0.71,Cloudy,7.56,179,442
25458,Event_25458,Summit,Hybrid,Leadership,46,2022-12-26,Monday,0,1.7,3.9,0,0.78,Clear,197.44,590,31
25459,Event_25459,Training,Offline,Sales,222,2023-11-20,Monday,0,5.1,2.7,0,0.51,Snowy,0,729,115
25460,Event_25460,Seminar,Online,Sales,452,2023-01-02,Monday,0,2.0,1.3,1,0.88,Snowy,0,49,415
25461,Event_25461,Cultural,Hybrid,Finance,38,2022-06-23,Thursday,0,4.6,4.6,1,1.0,Rainy,177.05,272,41
25462,Event_25462,Sports,Online,Finance,121,2024-03-19,Tuesday,0,1.3,1.8,1,0.83,Rainy,87.39,364,109
25463,Event_25463,Summit,Offline,Design,225,2023-02-25,Saturday,1,3.2,1.8,1,0.81,Stormy,80.1,334,214
25464,Event_25464,Sports,Offline,Engineering,323,2022-10-13,Thursday,0,5.8,4.1,0,0.38,Cloudy,27.59,306,186
25465,Event_25465,Summit,Online,Finance,505,2022-01-05,Wednesday,0,0.9,3.5,1,0.9,Clear,0,556,482
25466,Event_25466,Meetup,Hybrid,Operations,133,2023-01-16,Monday,0,6.6,1.9,0,0.45,Rainy,139.95,633,45
25467,Event_25467,Summit,Online,Sales,346,2023-01-29,Sunday,1,4.8,1.5,0,0.91,Cloudy,72.48,752,333
25468,Event_25468,Training,Online,Engineering,600,2024-03-25,Monday,0,7.5,3.2,1,0.93,Snowy,0,565,573
25469,Event_25469,Cultural,Hybrid,HR,86,2023-06-23,Friday,0,5.5,1.3,0,0.79,Stormy,37.12,721,75
25470,Event_25470,Summit,Offline,Design,255,2022-09-01,Thursday,0,2.3,4.2,1,0.84,Cloudy,0,166,170
25471,Event_25471,Conference,Online,Design,48,2022-03-22,Tuesday,0,4.2,2.5,0,0.41,Clear,136.57,250,23
25472,Event_25472,Workshop,Online,Marketing,477,2024-06-16,Sunday,1,0.5,1.1,0,0.87,Cloudy,0,213,453
25473,Event_25473,Meetup,Online,Engineering,583,2023-07-20,Thursday,0,6.6,1.9,0,0.85,Cloudy,0,144,496
25474,Event_25474,Workshop,Hybrid,Operations,532,2022-03-31,Thursday,0,7.0,3.8,0,0.59,Snowy,0,653,313
25475,Event_25475,Cultural,Offline,Finance,102,2024-04-05,Friday,0,7.4,2.1,0,0.97,Rainy,53.39,510,91
25476,Event_25476,Sports,Online,Engineering,357,2022-04-16,Saturday,1,6.5,2.8,1,0.37,Stormy,0,192,236
25477,Event_25477,Workshop,Hybrid,Leadership,387,2024-06-09,Sunday,1,5.4,2.5,0,0.54,Cloudy,61.55,247,242
25478,Event_25478,Conference,Online,HR,529,2023-11-01,Wednesday,0,1.9,3.8,1,0.63,Snowy,0,307,358
25479,Event_25479,Sports,Offline,Marketing,73,2023-07-08,Saturday,1,2.4,5.0,0,0.34,Clear,0,283,50
25480,Event_25480,Summit,Offline,HR,146,2023-12-25,Monday,0,3.2,1.6,0,0.94,Cloudy,0,81,84
25481,Event_25481,Cultural,Hybrid,Leadership,488,2022-03-23,Wednesday,0,7.4,1.1,0,0.63,Snowy,0,539,382
25482,Event_25482,Meetup,Offline,Design,473,2023-07-11,Tuesday,0,2.8,2.6,0,0.89,Snowy,51.45,691,422
25483,Event_25483,Sports,Offline,Engineering,133,2023-11-25,Saturday,1,1.2,4.8,0,0.61,Clear,45.11,78,75
25484,Event_25484,Workshop,Offline,Engineering,461,2023-03-04,Saturday,1,2.5,4.6,1,0.45,Rainy,132.22,718,249
25485,Event_25485,Workshop,Hybrid,Finance,157,2022-08-12,Friday,0,5.0,2.8,1,0.59,Clear,126.02,757,101
25486,Event_25486,Webinar,Hybrid,Marketing,90,2024-04-29,Monday,0,2.9,3.3,1,0.35,Cloudy,0,274,48
25487,Event_25487,Webinar,Offline,Sales,211,2024-02-16,Friday,0,0.9,4.5,1,0.88,Cloudy,189.62,242,197
25488,Event_25488,Meetup,Hybrid,Leadership,131,2024-02-03,Saturday,1,2.5,4.6,1,0.97,Stormy,0,500,127
25489,Event_25489,Meetup,Offline,Marketing,561,2023-12-15,Friday,0,2.3,4.0,0,0.91,Stormy,100.05,562,511
25490,Event_25490,Training,Online,Finance,202,2024-02-07,Wednesday,0,3.9,3.6,0,0.48,Clear,147.12,791,94
25491,Event_25491,Training,Online,Marketing,426,2024-04-09,Tuesday,0,1.5,2.2,0,0.93,Stormy,0,173,397
25492,Event_25492,Training,Hybrid,HR,591,2022-02-10,Thursday,0,4.1,3.2,0,0.89,Rainy,157.49,44,469
25493,Event_25493,Cultural,Online,Marketing,237,2023-10-26,Thursday,0,5.9,1.8,1,0.98,Stormy,0,449,227
25494,Event_25494,Cultural,Offline,Operations,67,2023-07-17,Monday,0,2.4,1.6,1,1.0,Snowy,128.6,586,68
25495,Event_25495,Conference,Offline,Finance,240,2024-04-02,Tuesday,0,2.2,1.8,0,0.62,Rainy,57.87,637,119
25496,Event_25496,Conference,Online,Leadership,437,2023-01-16,Monday,0,7.8,3.4,0,0.51,Snowy,95.65,267,224
25497,Event_25497,Summit,Online,Finance,542,2022-04-16,Saturday,1,2.4,1.9,1,0.7,Rainy,0,641,407
25498,Event_25498,Workshop,Online,Leadership,131,2023-08-13,Sunday,1,1.4,3.9,0,0.59,Snowy,130.16,436,91
25499,Event_25499,Workshop,Online,Sales,79,2023-07-30,Sunday,1,6.3,4.2,0,0.71,Rainy,0,783,65
25500,Event_25500,Training,Offline,Leadership,78,2023-04-18,Tuesday,0,1.5,3.3,1,0.4,Cloudy,116.35,108,35
25501,Event_25501,Seminar,Online,HR,389,2022-09-06,Tuesday,0,1.9,3.0,0,0.89,Stormy,0,676,349
25502,Event_25502,Webinar,Hybrid,HR,552,2022-07-09,Saturday,1,3.3,2.6,0,0.83,Rainy,163.28,146,515
25503,Event_25503,Cultural,Hybrid,Operations,186,2023-07-25,Tuesday,0,5.1,3.2,1,0.31,Snowy,123.75,603,95
25504,Event_25504,Webinar,Online,Leadership,568,2024-06-01,Saturday,1,3.5,1.4,0,0.4,Clear,104.61,754,340
25505,Event_25505,Conference,Online,Operations,79,2023-08-22,Tuesday,0,7.7,2.7,1,0.72,Rainy,52.67,94,53
25506,Event_25506,Cultural,Hybrid,Finance,193,2024-03-11,Monday,0,3.4,4.7,1,0.59,Snowy,70.8,736,159
25507,Event_25507,Meetup,Hybrid,HR,22,2023-03-09,Thursday,0,3.8,1.6,0,0.33,Snowy,0,343,2
25508,Event_25508,Workshop,Online,Design,359,2023-06-25,Sunday,1,5.0,1.5,1,0.63,Stormy,115.25,627,277
25509,Event_25509,Seminar,Offline,Finance,243,2023-02-11,Saturday,1,5.6,1.6,0,0.81,Snowy,90.47,597,222
25510,Event_25510,Cultural,Online,Operations,35,2022-08-24,Wednesday,0,5.3,3.7,1,0.89,Clear,0,215,36
25511,Event_25511,Conference,Hybrid,Sales,178,2023-01-20,Friday,0,1.4,4.3,1,0.32,Stormy,80.52,345,79
25512,Event_25512,Meetup,Online,Engineering,215,2023-11-18,Saturday,1,7.3,2.2,1,0.74,Stormy,177.46,541,191
25513,Event_25513,Webinar,Hybrid,Finance,392,2022-05-15,Sunday,1,6.5,2.7,0,0.49,Clear,0,177,269
25514,Event_25514,Webinar,Online,HR,92,2022-02-28,Monday,0,5.2,4.9,0,0.81,Stormy,0,614,82
25515,Event_25515,Sports,Offline,Leadership,296,2023-08-07,Monday,0,0.9,3.1,1,0.52,Stormy,76.73,602,208
25516,Event_25516,Sports,Offline,Sales,141,2023-10-11,Wednesday,0,7.2,2.6,1,0.57,Clear,0,671,107
25517,Event_25517,Webinar,Offline,Marketing,376,2022-11-25,Friday,0,4.2,4.7,1,0.89,Cloudy,0,623,352
25518,Event_25518,Webinar,Offline,Operations,28,2022-09-03,Saturday,1,7.6,2.2,1,0.48,Stormy,0,687,23
25519,Event_25519,Training,Offline,Leadership,92,2022-09-13,Tuesday,0,5.5,2.8,1,0.94,Clear,0,706,86
25520,Event_25520,Seminar,Hybrid,HR,393,2022-10-16,Sunday,1,1.3,2.3,1,0.37,Rainy,0,277,165
25521,Event_25521,Cultural,Offline,Leadership,297,2023-07-07,Friday,0,5.8,2.1,1,0.58,Rainy,156.02,156,152
25522,Event_25522,Summit,Hybrid,Sales,314,2023-06-12,Monday,0,6.5,1.1,1,0.98,Stormy,98.84,359,297
25523,Event_25523,Webinar,Online,Marketing,185,2023-10-25,Wednesday,0,5.6,3.5,1,0.68,Stormy,171.16,318,151
25524,Event_25524,Meetup,Hybrid,HR,305,2022-07-28,Thursday,0,0.9,4.1,1,0.75,Stormy,178.48,392,259
25525,Event_25525,Webinar,Offline,Operations,41,2023-06-08,Thursday,0,7.5,1.6,0,0.48,Stormy,0,42,27
25526,Event_25526,Seminar,Online,Operations,238,2024-04-29,Monday,0,5.2,2.2,1,0.73,Rainy,131.1,558,159
25527,Event_25527,Webinar,Hybrid,HR,53,2023-04-25,Tuesday,0,4.6,2.3,1,0.99,Clear,21.07,255,52
25528,Event_25528,Meetup,Online,Engineering,514,2022-01-16,Sunday,1,5.1,3.6,1,0.49,Rainy,29.89,310,275
25529,Event_25529,Webinar,Offline,Operations,249,2024-05-08,Wednesday,0,2.5,1.5,1,0.71,Clear,160.62,117,119
25530,Event_25530,Webinar,Offline,HR,172,2022-07-04,Monday,0,4.6,1.8,1,0.9,Stormy,21.28,434,167
25531,Event_25531,Summit,Online,Design,52,2023-10-19,Thursday,0,1.6,1.1,0,0.32,Snowy,40.82,778,15
25532,Event_25532,Summit,Hybrid,Engineering,78,2022-07-06,Wednesday,0,7.2,4.2,0,0.72,Stormy,95.16,450,62
25533,Event_25533,Summit,Offline,Leadership,108,2023-04-28,Friday,0,0.6,4.0,1,0.95,Snowy,0,160,106
25534,Event_25534,Training,Online,Design,158,2022-11-07,Monday,0,3.6,1.1,0,0.64,Snowy,170.73,651,100
25535,Event_25535,Webinar,Online,Leadership,555,2024-05-27,Monday,0,6.9,4.8,1,0.55,Stormy,0,491,420
25536,Event_25536,Workshop,Hybrid,Leadership,501,2022-12-03,Saturday,1,0.7,3.9,1,0.74,Clear,197.32,361,449
25537,Event_25537,Sports,Offline,Finance,364,2023-12-28,Thursday,0,1.8,3.3,0,0.33,Rainy,34.13,336,142
25538,Event_25538,Seminar,Offline,Sales,338,2022-04-12,Tuesday,0,4.7,1.4,1,0.52,Stormy,0,609,192
25539,Event_25539,Cultural,Offline,Engineering,495,2023-08-22,Tuesday,0,1.3,3.3,1,1.0,Cloudy,154.2,723,469
25540,Event_25540,Workshop,Hybrid,Finance,568,2022-04-25,Monday,0,7.8,1.4,0,0.71,Rainy,83.9,79,341
25541,Event_25541,Sports,Online,Marketing,97,2023-01-19,Thursday,0,5.6,4.7,0,0.91,Snowy,0,451,95
25542,Event_25542,Training,Hybrid,Design,301,2022-09-18,Sunday,1,7.9,2.8,1,0.94,Rainy,147.35,650,282
25543,Event_25543,Training,Hybrid,Operations,58,2023-04-04,Tuesday,0,6.7,2.6,1,0.97,Clear,0,267,52
25544,Event_25544,Cultural,Offline,Operations,46,2023-02-28,Tuesday,0,2.7,4.1,1,0.81,Cloudy,44.62,382,45
25545,Event_25545,Conference,Hybrid,Finance,347,2022-06-15,Wednesday,0,7.5,1.1,1,0.61,Clear,110.41,594,234
25546,Event_25546,Training,Online,Finance,251,2023-10-22,Sunday,1,2.2,3.1,1,0.75,Rainy,36.22,615,197
25547,Event_25547,Cultural,Hybrid,Sales,470,2023-06-20,Tuesday,0,5.0,2.3,0,0.69,Clear,0,707,389
25548,Event_25548,Summit,Online,HR,88,2023-09-24,Sunday,1,5.7,2.2,0,0.72,Clear,96.97,550,69
25549,Event_25549,Workshop,Hybrid,Design,568,2023-06-20,Tuesday,0,6.8,5.0,0,0.74,Rainy,79.81,103,389
25550,Event_25550,Sports,Hybrid,Finance,431,2022-03-19,Saturday,1,2.1,4.7,1,0.43,Rainy,0,317,296
25551,Event_25551,Seminar,Hybrid,Marketing,436,2023-12-31,Sunday,1,6.3,3.7,1,0.46,Cloudy,0,779,269
25552,Event_25552,Training,Online,Marketing,449,2022-12-23,Friday,0,1.3,1.7,1,0.85,Rainy,186.67,42,354
25553,Event_25553,Cultural,Offline,Marketing,120,2022-05-21,Saturday,1,3.3,1.1,1,0.99,Rainy,0,185,116
25554,Event_25554,Summit,Online,Engineering,365,2024-06-01,Saturday,1,5.4,2.3,0,0.37,Stormy,0,263,173
25555,Event_25555,Seminar,Online,Sales,421,2024-05-21,Tuesday,0,5.6,1.8,0,0.47,Cloudy,0,413,202
25556,Event_25556,Sports,Offline,HR,187,2024-04-29,Monday,0,3.1,3.4,0,0.71,Cloudy,50.53,400,158
25557,Event_25557,Summit,Hybrid,Operations,546,2022-07-20,Wednesday,0,6.3,3.8,0,0.66,Snowy,0,192,358
25558,Event_25558,Conference,Offline,Operations,138,2022-07-13,Wednesday,0,5.3,5.0,1,0.78,Snowy,0,378,124
25559,Event_25559,Meetup,Offline,Design,437,2023-04-15,Saturday,1,0.8,1.1,1,0.44,Cloudy,0,236,232
25560,Event_25560,Summit,Offline,Sales,526,2022-09-04,Sunday,1,3.2,1.7,1,0.94,Stormy,0,407,402
25561,Event_25561,Workshop,Online,Leadership,547,2022-11-19,Saturday,1,4.3,4.4,0,0.32,Snowy,59.62,31,260
25562,Event_25562,Seminar,Hybrid,HR,273,2023-10-06,Friday,0,5.4,1.3,1,0.57,Snowy,136.96,680,170
25563,Event_25563,Cultural,Online,Operations,169,2022-06-05,Sunday,1,1.0,3.4,0,0.75,Rainy,49.58,736,147
25564,Event_25564,Seminar,Hybrid,Marketing,60,2023-12-26,Tuesday,0,7.2,2.7,1,0.59,Cloudy,0,193,39
25565,Event_25565,Seminar,Hybrid,Marketing,553,2022-03-04,Friday,0,7.5,1.5,1,0.66,Stormy,0,397,388
25566,Event_25566,Sports,Offline,Leadership,320,2022-02-15,Tuesday,0,0.7,3.0,1,0.5,Rainy,108.7,760,187
25567,Event_25567,Cultural,Online,Engineering,321,2023-06-28,Wednesday,0,3.8,3.7,1,0.84,Stormy,199.82,708,308
25568,Event_25568,Seminar,Hybrid,Sales,112,2022-02-04,Friday,0,8.0,4.7,0,0.61,Cloudy,30.02,156,70
25569,Event_25569,Workshop,Offline,Operations,347,2023-09-14,Thursday,0,2.5,4.1,0,0.35,Stormy,183.39,78,78
25570,Event_25570,Sports,Hybrid,Design,503,2022-12-24,Saturday,1,2.8,4.5,1,0.84,Stormy,0.68,654,480
25571,Event_25571,Conference,Offline,Operations,528,2022-09-14,Wednesday,0,3.7,3.0,0,0.59,Rainy,193.42,116,115
25572,Event_25572,Seminar,Offline,HR,271,2022-09-23,Friday,0,7.3,3.0,0,0.43,Clear,0,130,113
25573,Event_25573,Workshop,Online,Sales,407,2022-07-29,Friday,0,3.7,4.7,1,0.62,Clear,28.65,392,291
25574,Event_25574,Seminar,Hybrid,Marketing,220,2022-12-11,Sunday,1,2.9,2.6,0,0.79,Cloudy,0,550,195
25575,Event_25575,Conference,Offline,Finance,561,2023-05-07,Sunday,1,3.3,2.3,1,0.9,Snowy,0,141,139
25576,Event_25576,Webinar,Hybrid,Sales,116,2023-01-17,Tuesday,0,5.6,3.8,0,0.79,Stormy,147.51,55,104
25577,Event_25577,Conference,Hybrid,Design,175,2024-04-30,Tuesday,0,4.3,2.2,0,0.79,Stormy,141.07,494,133
25578,Event_25578,Meetup,Offline,HR,205,2023-01-07,Saturday,1,2.2,4.4,1,1.0,Clear,124.2,725,194
25579,Event_25579,Webinar,Offline,Design,375,2022-08-12,Friday,0,1.4,4.5,0,0.33,Clear,0,65,60
25580,Event_25580,Meetup,Offline,HR,183,2022-08-18,Thursday,0,4.3,4.9,1,0.96,Cloudy,40.97,614,177
25581,Event_25581,Training,Online,Engineering,130,2023-06-04,Sunday,1,5.6,1.3,1,0.78,Clear,6.89,765,118
25582,Event_25582,Summit,Hybrid,HR,355,2022-09-20,Tuesday,0,3.2,2.3,1,0.46,Cloudy,0,491,179
25583,Event_25583,Sports,Offline,HR,581,2022-02-18,Friday,0,3.0,2.8,1,0.3,Clear,46.38,710,292
25584,Event_25584,Meetup,Online,Finance,48,2023-05-02,Tuesday,0,4.0,3.4,1,0.42,Cloudy,31.09,367,21
25585,Event_25585,Seminar,Hybrid,Leadership,168,2024-03-08,Friday,0,5.6,4.2,0,0.75,Clear,0,464,132
25586,Event_25586,Cultural,Offline,Design,188,2022-10-01,Saturday,1,6.2,3.5,1,0.72,Rainy,173.56,210,176
25587,Event_25587,Webinar,Online,HR,433,2023-01-06,Friday,0,4.6,3.6,0,0.84,Stormy,117.6,119,409
25588,Event_25588,Conference,Offline,Sales,509,2023-08-13,Sunday,1,5.5,3.2,1,0.56,Clear,9.74,663,358
25589,Event_25589,Summit,Offline,Operations,463,2023-05-01,Monday,0,7.6,2.0,1,0.33,Clear,99.52,733,179
25590,Event_25590,Webinar,Hybrid,Operations,413,2023-08-24,Thursday,0,3.7,4.0,1,0.9,Cloudy,124.66,690,389
25591,Event_25591,Conference,Online,Engineering,338,2023-03-08,Wednesday,0,5.9,1.2,0,0.46,Clear,88.85,484,156
25592,Event_25592,Seminar,Hybrid,Sales,580,2023-04-30,Sunday,1,1.1,3.4,1,0.9,Snowy,0,356,548
25593,Event_25593,Cultural,Hybrid,Leadership,116,2022-05-23,Monday,0,4.9,4.6,1,0.41,Rainy,118.02,377,59
25594,Event_25594,Sports,Hybrid,Operations,144,2023-02-17,Friday,0,1.0,2.7,1,0.99,Stormy,0,793,137
25595,Event_25595,Webinar,Online,Operations,127,2023-06-16,Friday,0,6.7,1.5,0,0.76,Clear,0,321,106
25596,Event_25596,Meetup,Offline,Design,428,2023-08-19,Saturday,1,1.7,4.4,0,0.98,Rainy,112.4,683,404
25597,Event_25597,Meetup,Hybrid,Leadership,58,2023-04-13,Thursday,0,4.3,2.7,0,0.47,Clear,84.36,240,30
25598,Event_25598,Webinar,Offline,Leadership,219,2024-03-01,Friday,0,4.4,1.9,1,0.81,Stormy,48.44,493,209
25599,Event_25599,Meetup,Online,Operations,184,2023-09-28,Thursday,0,5.3,2.7,0,0.48,Snowy,87.9,450,86
25600,Event_25600,Seminar,Offline,Operations,592,2024-03-19,Tuesday,0,5.7,5.0,0,0.47,Cloudy,157.33,759,304
25601,Event_25601,Workshop,Online,Design,108,2023-04-09,Sunday,1,2.7,1.0,1,0.81,Stormy,119.75,135,106
25602,Event_25602,Seminar,Offline,Marketing,166,2024-05-03,Friday,0,5.6,1.1,0,0.48,Stormy,0,455,84
25603,Event_25603,Meetup,Online,HR,561,2023-05-05,Friday,0,4.1,2.1,0,0.59,Snowy,35.14,759,329
25604,Event_25604,Sports,Online,Engineering,93,2023-09-02,Saturday,1,4.2,3.9,1,0.91,Cloudy,60.68,538,85
25605,Event_25605,Training,Hybrid,HR,280,2022-03-10,Thursday,0,5.1,1.5,0,0.32,Snowy,0,362,90
